folioviv,foliohog,numren,id_trabajo,tipoact,numprod,codigo,cosecha,destino,cantidad,valestim
1661120815,1,01,1,4,02,088,1,1,20,40
1661120815,1,01,1,4,01,140,1,2,1000,7000
1661120815,1,01,1,5,01,250,0,1,10,1000
1661120815,1,01,1,5,04,279,0,1,77,2156
1661120815,1,01,1,4,01,140,1,1,2000,14000
1661120815,1,01,1,4,05,194,1,2,1000,1500
1661120817,1,01,1,4,01,140,1,2,50,350
1661120817,1,01,1,4,02,088,1,1,12,24
1661120817,1,01,1,4,03,194,1,6,850,1275
1661120817,1,01,1,4,04,003,1,1,10,110
1661120817,1,01,1,4,04,003,1,6,10,110
1661120817,1,01,1,5,01,254,0,1,10,4000
1661120817,1,01,1,5,01,254,0,6,6,2400
1661120817,1,01,1,4,01,140,1,1,300,2100
1661120817,1,01,1,5,02,250,0,1,8,800
1661120818,1,01,2,4,01,140,1,1,1800,12600
1661120818,1,01,2,4,01,140,1,2,200,1400
1661120818,1,01,2,4,02,088,1,1,300,600
1661120818,1,01,2,4,04,194,1,2,2000,3000
1661120818,1,01,2,4,03,098,1,1,30,1200
1661123206,1,01,2,4,04,098,1,2,2,35
1661123206,1,01,2,4,04,098,1,1,6,140
1661123206,1,01,2,4,03,194,1,1,500,2000
1661123206,1,01,2,4,02,088,1,1,50,250
1661123206,1,01,2,4,01,140,1,2,50,500
1661123206,1,01,2,4,01,140,1,1,1075,7000
1661123207,1,01,2,4,01,140,1,1,33,220
1661123207,1,01,2,5,06,279,0,1,168,672
1661123207,1,01,2,5,03,248,0,1,2,200
1661123207,1,01,2,5,02,263,0,1,1,100
1661123207,1,01,2,4,03,088,1,1,18,75
1661123207,1,01,2,4,02,194,1,2,500,2000
1661123207,1,01,2,4,01,140,1,6,5,30
1661123207,1,01,2,4,01,140,1,2,38,250
1661123208,1,01,2,4,03,194,1,1,250,1000
1661123208,1,01,2,4,01,140,1,2,6,32
1661123208,1,01,2,4,01,140,1,1,294,1568
1661123208,1,01,2,4,02,088,1,1,12,30
1661123209,1,01,2,4,01,140,1,2,15,100
1661123209,1,01,2,4,02,194,1,2,1000,4000
1661123209,1,01,2,4,01,140,1,1,135,900
1661123209,1,01,2,4,03,088,1,1,12,30
1661123209,1,01,2,5,01,263,0,6,3,180
1661123210,1,01,2,4,03,088,1,1,18,43
1661123210,1,01,2,4,02,098,1,2,3,50
1661123210,1,01,2,4,02,098,1,1,35,575
1661123210,1,01,2,4,01,140,1,1,401,2670
1661123210,1,01,2,5,02,263,0,1,3,390
1661123210,1,01,2,4,01,140,1,6,30,200
1661123210,1,01,2,4,01,140,1,2,20,130
1661123210,1,01,2,4,04,194,1,2,500,1500
1661123210,1,01,2,5,03,254,0,1,2,1000
1661123715,1,02,1,5,06,279,0,1,17,550
1661148011,1,01,1,4,01,133,1,6,50,200
1661148012,1,01,1,4,01,133,1,1,200,600
1661148012,1,01,1,4,01,133,1,6,50,100
1661151705,1,01,1,4,01,140,1,1,1050,6000
1661151705,1,01,1,4,02,194,1,2,1500,3750
1661151705,1,01,1,4,03,026,1,2,5000,16250
1661151705,1,01,1,5,01,241,0,7,1,1350
1661151705,1,01,1,5,02,249,0,1,1,1200
1661151705,1,01,2,5,02,286,0,1,28,5040
1661151705,1,01,2,5,02,286,0,6,10,1800
1661151705,1,01,2,5,03,278,0,2,30,1800
1661151823,1,01,1,5,02,250,0,1,1,120
1661263021,1,01,1,5,01,263,0,6,6,780
1661263021,1,01,1,5,04,244,0,1,2,4000
1661263021,1,01,1,5,03,279,0,1,3,135
1661263021,1,01,1,5,06,246,0,6,1,2000
1661263021,1,01,1,5,01,263,0,1,24,3120
1661263021,1,01,1,4,01,140,1,2,800,4000
1661263021,1,01,1,4,02,194,1,2,1500,5250
1661263021,1,01,1,4,03,088,1,1,11,77
1661263021,1,01,1,4,01,140,1,1,200,1000
1661263313,1,01,2,9,01,594,0,1,168,6720
1661263313,1,01,2,9,05,545,0,1,12,600
1661263313,1,01,2,9,01,594,0,6,56,2240
1661263313,1,01,2,9,02,492,0,1,42,2100
1661263313,1,01,2,9,03,533,0,1,70,2800
1661263313,1,01,2,9,04,509,0,1,42,2100
1661263314,1,02,1,5,04,275,0,6,1,500
1661263316,1,02,1,5,01,251,0,1,5,800
1661263316,1,02,1,5,06,279,0,1,4,150
1661263316,1,02,1,5,02,250,0,1,3,1500
1661263401,1,02,1,5,01,246,0,1,1,2000
1661263401,1,01,1,5,01,268,0,1,1,6000
1661263401,1,01,1,4,02,194,1,2,1000,3500
1661263401,1,01,1,4,01,200,1,2,1000,4000
1661263402,1,02,1,4,02,088,1,6,40,320
1661263402,1,02,1,4,02,088,1,1,40,320
1661263402,1,02,1,4,01,140,1,1,300,1500
1661263402,1,02,1,4,03,194,1,2,50,175
1661263403,1,02,1,5,05,294,0,6,5,20
1661263403,1,01,1,4,01,140,1,1,1000,4500
1661263403,1,01,1,4,01,140,1,2,1000,4500
1661263403,1,01,1,4,02,088,1,1,40,320
1661263403,1,01,1,4,02,088,1,6,40,320
1661263403,1,01,1,4,03,194,1,2,3000,11100
1661263403,1,01,1,4,04,200,1,2,5000,20000
1661263403,1,01,1,5,01,268,0,2,1,8000
1661263403,1,01,1,5,04,246,0,2,4,10000
1661263403,1,02,1,5,01,250,0,1,15,1800
1661263403,1,02,1,5,01,250,0,6,5,600
1661263403,1,02,1,5,02,263,0,1,24,3600
1661263403,1,02,1,5,02,263,0,6,5,750
1661263403,1,02,1,5,04,279,0,1,51,714
1661263403,1,02,1,5,04,279,0,6,29,406
1661263908,1,01,2,4,05,088,1,1,30,225
1661263908,1,01,2,4,08,199,1,1,15,500
1661263908,1,01,2,4,05,088,1,6,42,315
1661263908,1,01,2,4,06,087,1,1,5,56
1661263908,1,01,2,4,04,212,1,2,2,50
1661263908,1,02,2,5,05,279,0,1,93,4500
1661263908,1,02,2,5,02,263,0,6,2,300
1661263908,1,02,2,5,02,263,0,1,13,1950
1661263908,1,02,2,5,01,250,0,1,9,1800
1661263908,1,01,2,4,02,040,1,2,8,250
1661263908,1,01,2,4,02,040,1,1,39,260
1661263908,1,01,2,4,01,140,1,2,3,12
1661263908,1,01,2,4,01,140,1,1,147,588
1661263908,1,01,2,4,03,098,1,1,6,480
1661263908,1,01,2,4,04,212,1,1,32,1050
1661263909,1,01,1,4,01,140,1,4,150,1000
1661263909,1,01,1,4,01,140,1,2,30,150
1661263909,1,01,1,4,03,088,1,1,90,1800
1661263909,1,01,1,4,01,140,1,1,1820,9100
1661263909,1,01,1,5,03,279,0,1,102,4950
1661263910,1,02,1,4,05,039,1,1,1,20
1661263910,1,02,1,4,04,088,1,1,36,120
1661263910,1,02,1,4,03,200,1,2,3,39
1661263910,1,02,1,4,01,140,1,2,20,134
1661263910,1,02,1,5,02,263,0,1,5,500
1661263910,1,02,1,5,01,250,0,6,1,150
1661263910,1,02,1,5,01,250,0,1,4,600
1661263910,1,02,1,4,07,194,1,6,100,400
1661263910,1,02,1,4,06,199,1,2,2,36
1661263910,1,02,1,5,06,280,0,1,2,100
1661263910,1,02,1,5,05,279,0,1,16,750
1661263910,1,02,1,5,03,260,0,1,4,520
1661263910,1,02,1,5,04,259,0,1,11,385
1661269414,1,01,1,4,01,140,1,1,148,1050
1661269414,1,01,1,4,02,088,1,1,12,240
1661269417,1,01,2,4,02,098,1,1,40,1500
1661269417,1,01,2,4,04,088,1,1,10,108
1661269605,1,01,1,4,01,140,1,1,400,2800
1661269605,1,01,1,4,02,088,1,6,45,720
1661269605,1,01,1,4,02,088,1,1,45,720
1661269807,1,01,1,4,02,098,1,1,30,1050
1661269807,1,01,1,4,03,194,1,2,1350,122
1661269807,1,01,1,4,01,140,1,1,2000,8000
1661269807,1,01,1,4,04,088,1,1,10,40
1661269921,1,01,2,4,02,088,1,1,6,18
1661269921,1,01,2,4,01,140,1,1,1500,4500
1661339706,1,01,2,4,01,003,1,6,10,120
1661339706,1,01,2,4,01,003,1,1,10,120
1661339710,1,01,2,4,01,003,1,6,20,500
1661339710,1,01,2,4,01,003,1,1,10,200
1661342320,1,02,2,5,02,279,0,1,24,864
1661342320,1,02,2,5,01,250,0,6,3,450
1661342320,1,02,2,5,01,250,0,1,4,600
1661342320,1,02,2,5,02,279,0,6,24,864
1661342323,1,01,1,4,03,098,1,1,14,700
1661342323,1,01,1,4,04,194,1,6,100,300
1661342323,1,01,1,4,02,088,1,1,3,30
1661342323,1,01,1,4,01,140,1,1,1000,1000
1661342407,1,01,1,4,02,133,1,1,44,880
1661342407,1,01,1,4,01,003,1,1,66,1980
1661342407,1,01,1,5,01,250,0,1,10,1500
1661342407,1,01,1,4,02,133,1,6,22,440
1661342410,1,01,2,5,04,279,0,1,5,135
1661342410,1,01,2,5,02,262,0,1,10,1000
1661342916,1,02,2,5,04,279,0,6,28,1008
1661342916,1,02,2,5,01,250,0,6,1,120
1661342916,1,02,2,5,02,263,0,1,16,2400
1661342916,1,02,2,5,04,279,0,1,133,4788
1661346004,1,01,1,4,01,229,1,1,60,9000
1661346004,1,01,1,4,02,003,1,6,20,320
1661346004,1,01,1,4,01,229,1,6,10,1500
1661346004,1,01,1,4,02,003,1,1,36,576
1661346715,1,03,1,4,05,158,1,1,5,100
1661346715,1,03,1,4,05,158,1,6,13,260
1661346715,1,03,1,4,06,229,1,1,10,250
1661346715,1,03,1,4,06,229,1,6,34,850
1661346715,1,03,1,4,07,144,1,6,20,150
1661346715,1,03,1,4,07,144,1,1,20,150
1661358412,1,03,1,5,01,250,0,1,48,4800
1661358412,1,03,1,5,02,279,0,1,144,7200
1661358413,1,02,1,5,03,262,0,6,1,10
1661358413,1,02,1,5,01,250,0,1,3,300
1661358414,1,02,1,5,02,284,0,2,2520,40320
1661358414,1,02,1,5,05,279,0,1,144,6912
1661358414,1,02,1,5,04,250,0,1,10,1000
1661358414,1,02,1,5,02,284,0,6,240,3840
1661358414,1,02,1,5,06,251,0,1,4,400
1661410001,1,01,1,4,03,194,1,6,30,60
1661410001,1,01,1,4,02,140,1,6,100,600
1661457007,1,01,1,4,01,140,1,1,1000,3500
1661457007,1,01,1,4,02,088,1,1,450,450
1661457007,1,01,1,4,03,194,1,6,1000,300
1661457010,1,01,1,4,01,140,1,1,500,1750
1661457010,1,01,1,4,02,088,1,1,50,150
1661457011,1,02,2,4,01,140,1,1,330,1155
1661457011,1,02,2,4,02,088,1,1,50,150
1661457012,1,01,2,4,02,088,1,1,80,240
1661457215,1,03,1,4,02,194,1,2,7000,12000
1661457215,1,03,1,5,04,279,0,1,112,4000
1661457215,1,03,1,5,03,250,0,1,3,240
1661457217,1,01,1,4,01,140,1,1,1000,4000
1661457301,1,01,1,4,04,098,1,1,10,200
1661457301,1,01,1,4,02,088,1,1,500,1500
1661457301,1,01,1,4,01,140,1,1,1500,7500
1661457301,1,01,1,4,01,140,1,2,1500,7500
1661457301,1,01,1,5,03,246,0,1,1,1000
1661457721,1,01,1,5,08,279,0,6,10,200
1661457721,1,01,1,5,08,279,0,1,90,1800
1661457721,1,01,1,5,06,250,0,6,2,400
1661457721,1,01,1,5,06,250,0,1,10,2000
1661457721,1,01,1,5,05,251,0,6,2,600
1661457721,1,01,1,5,05,251,0,1,7,2100
1661457721,1,01,1,5,04,284,0,1,240,3600
1661457721,1,01,1,4,01,141,1,1,1000,5000
1661457721,1,01,1,4,01,141,1,2,1000,5000
1661457721,1,01,1,4,02,088,1,1,133,1064
1661457723,1,01,1,4,02,088,1,1,30,240
1661457723,1,01,1,4,01,141,1,1,1100,5500
1661457723,1,01,1,4,01,141,1,2,1000,5000
1661457723,1,01,1,4,02,088,1,6,12,96
1661485418,1,01,1,5,02,263,0,6,2,260
1661485418,1,01,1,5,02,263,0,1,6,780
1661485418,1,01,1,4,05,194,1,2,500,3000
1661485418,1,01,1,4,04,088,1,1,15,120
1661485418,1,01,1,4,03,115,1,2,15,900
1661485418,1,01,1,4,03,115,1,1,35,2100
1661485418,1,01,1,4,02,098,1,2,1,38
1661485418,1,01,1,4,02,098,1,1,29,1102
1661485418,1,01,1,4,01,140,1,6,100,1200
1661485418,1,01,1,4,01,140,1,2,30,360
1661485418,1,01,1,4,01,140,1,1,870,10440
1661485418,1,01,1,5,03,279,0,1,30,1200
1661485419,1,02,2,4,04,115,1,1,75,4500
1661485419,1,02,2,5,02,250,0,1,6,720
1661485419,1,02,2,5,03,279,0,1,20,800
1661485419,1,02,2,4,01,140,1,1,862,10344
1661485419,1,02,2,4,01,140,1,2,38,456
1661485419,1,02,2,4,02,088,1,1,36,360
1661485419,1,02,2,4,03,194,1,2,2000,12000
1661485420,1,01,1,5,05,279,0,1,30,1200
1661485420,1,01,1,4,01,140,1,1,540,4320
1661485420,1,01,1,4,01,140,1,2,360,2880
1661485420,1,01,1,4,02,115,1,1,10,600
1661485420,1,01,1,4,02,115,1,2,5,300
1661485420,1,01,1,4,04,194,1,2,500,3000
1661485420,1,01,1,5,02,254,0,1,1,450
1661485420,1,01,1,5,03,263,0,1,6,780
1661485421,1,01,1,5,03,263,0,1,10,1000
1661485421,1,01,1,5,04,248,0,1,10,800
1661485421,1,01,1,5,06,279,0,1,74,2960
1661485421,1,01,1,4,01,002,1,1,300,2400
1661485421,1,01,1,4,01,002,1,2,300,2400
1661485421,1,01,1,4,02,115,1,1,26,1560
1661485421,1,01,1,4,02,115,1,2,5,300
1661485421,1,01,1,4,04,194,1,2,1200,7200
1661485501,1,02,1,5,02,279,0,1,29,928
1661485501,1,02,1,5,04,251,0,1,8,800
1661485501,1,02,1,4,01,140,1,1,900,5400
1661485501,1,02,1,4,02,088,1,1,10,75
1661485501,1,02,1,5,01,250,0,1,10,1000
1661485501,1,02,1,4,03,194,1,2,300,500
1661485503,1,02,1,4,05,194,1,2,300,1500
1661485503,1,02,1,4,03,085,1,6,200,3000
1661485503,1,02,1,4,02,115,1,1,20,400
1661485503,1,02,1,4,01,140,1,1,400,2000
1661485503,1,02,1,4,01,140,1,2,50,50
1661485505,1,01,1,5,05,251,0,1,3,300
1661485505,1,01,1,5,03,279,0,1,60,1680
1661485505,1,01,1,5,02,250,0,1,15,1050
1661485505,1,01,1,4,02,194,1,2,1000,3000
1661485505,1,01,1,4,01,140,1,1,1000,3000
1661485608,1,02,1,4,02,088,1,1,5,60
1661485608,1,02,1,5,01,254,0,6,3,1500
1661485608,1,02,1,4,03,115,1,1,22,633
1661485608,1,02,1,4,03,115,1,6,3,100
1661485608,1,02,1,4,04,194,1,2,150,225
1661485608,1,02,1,4,04,194,1,6,75,225
1661485608,1,02,1,5,03,246,0,1,3,6000
1661485608,1,02,1,5,01,254,0,1,10,5000
1661485608,1,02,1,4,01,140,1,2,625,3158
1661485608,1,02,1,4,01,140,1,1,325,1642
1661485608,1,02,1,4,02,088,1,6,4,48
1661485609,1,01,1,4,01,140,1,2,240,1920
1661485609,1,01,1,4,02,088,1,1,20,250
1661485609,1,01,1,4,03,194,1,2,200,2400
1661485609,1,01,1,5,03,279,0,1,24,600
1661485609,1,01,1,4,01,140,1,1,385,3080
1661485610,1,01,1,5,04,279,0,1,24,600
1661485610,1,01,1,5,03,250,0,6,2,200
1661485610,1,01,1,5,03,250,0,1,5,500
1661485610,1,01,1,5,02,254,0,6,3,1200
1661485610,1,01,1,4,04,194,1,2,1800,1800
1661485610,1,01,1,4,03,115,1,1,9,450
1661485610,1,01,1,4,01,140,1,2,3,21
1661485610,1,01,1,4,01,140,1,1,297,2079
1661485610,1,01,1,4,02,088,1,1,6,120
1661485611,1,02,1,4,03,115,1,1,5,150
1661485611,1,02,1,4,02,088,1,1,10,150
1661485611,1,02,1,4,01,140,1,2,360,4320
1661485611,1,02,1,4,01,140,1,1,140,1680
1661485611,1,02,1,4,04,074,1,1,7,175
1661485611,1,02,1,5,04,279,0,1,12,360
1661485611,1,02,1,5,03,250,0,1,6,600
1661485611,1,02,1,5,01,241,0,1,1,1200
1661485611,1,02,1,4,05,194,1,2,1000,2000
1661485611,1,02,1,5,05,251,0,1,5,1000
1661485812,1,02,1,4,02,088,1,1,11,105
1661485812,1,02,1,4,03,194,1,2,300,900
1661485812,1,02,1,5,02,254,0,1,1,250
1661485812,1,02,1,5,06,279,0,1,51,1640
1661485812,1,02,1,5,02,254,0,6,4,1500
1661485812,1,02,1,4,01,140,1,2,10,80
1661485812,1,02,1,4,01,140,1,1,390,3120
1661485813,1,02,1,5,05,279,0,1,19,600
1661485813,1,02,1,5,01,263,0,1,4,400
1661485813,1,02,1,4,03,001,1,2,200,600
1661485813,1,02,1,5,02,250,0,1,2,260
1661485813,1,02,1,4,01,140,1,1,200,1600
1661485813,1,02,1,4,01,140,1,2,40,320
1661485814,1,02,2,4,01,140,1,1,200,1600
1661485814,1,02,2,4,02,088,1,1,11,105
1661485814,1,02,2,4,03,194,1,2,250,750
1661485815,1,01,2,4,03,194,1,2,1000,3000
1661485815,1,01,2,4,02,088,1,6,14,140
1661485815,1,01,2,4,02,088,1,1,21,210
1661485815,1,01,2,4,01,140,1,1,950,7600
1661485815,1,01,2,4,01,140,1,2,50,400
1661485816,1,02,1,4,03,026,1,2,2100,10500
1661485816,1,02,1,4,02,088,1,1,14,140
1661485816,1,02,1,4,01,140,1,2,15,120
1661485816,1,02,1,4,01,140,1,1,53,420
1661485816,1,02,1,5,05,284,0,2,184,2208
1661485816,1,02,1,5,05,284,0,1,368,4416
1661519420,1,01,1,4,01,140,1,3,400,1700
1661519420,1,01,1,4,01,140,1,2,14,35
1661519420,1,01,1,4,01,140,1,6,18,90
1661519420,1,01,1,4,04,194,1,2,1500,3750
1661519420,1,01,1,4,01,140,1,1,468,2340
1661519420,1,01,1,4,02,098,1,1,62,886
1661519420,1,01,1,4,02,098,1,2,8,56
1661519420,1,01,1,4,03,003,1,1,10,280
1661519422,1,01,1,4,01,140,1,1,50,900
1661519422,1,01,1,4,02,098,1,1,50,1100
1661519424,1,01,1,5,01,250,0,6,9,810
1661519424,1,01,1,5,01,250,0,1,45,4050
1661519424,1,01,1,5,02,279,0,1,2,72
1661519605,1,01,1,5,04,279,0,1,12,384
1661519605,1,01,1,5,01,250,0,6,1,100
1661519605,1,01,1,5,01,250,0,1,10,1000
1661519605,1,01,1,4,03,194,1,2,2000,10000
1661519605,1,01,1,5,05,284,0,1,1008,10080
1661519605,1,01,1,4,02,098,1,1,250,5000
1661519605,1,01,1,4,01,141,1,6,300,1050
1661519605,1,01,1,4,01,141,1,1,700,2450
1661519605,1,01,1,4,02,098,1,4,250,5000
1661519606,1,01,1,4,02,098,1,1,2000,54000
1661519606,1,01,1,4,03,194,1,2,1000,18000
1661519813,1,01,1,4,04,088,1,1,40,300
1661519813,1,01,1,4,02,098,1,1,120,5000
1661519813,1,01,1,4,01,140,1,1,1095,5000
1661519816,1,01,1,4,01,098,1,1,40,1520
1661519816,1,01,1,4,02,140,1,2,5,15
1661519816,1,01,1,4,01,098,1,2,15,375
1661519816,1,01,1,4,02,140,1,1,300,2000
1661519817,1,01,1,5,04,279,0,1,1,30
1661519817,1,01,1,5,03,284,0,1,244,2928
1661519817,1,01,1,4,05,003,1,6,3,90
1661519817,1,01,1,4,05,003,1,1,20,600
1661519817,1,01,1,4,04,194,1,2,500,1250
1661519817,1,01,1,4,03,098,1,1,20,840
1661519817,1,01,1,4,02,088,1,1,18,90
1661519817,1,01,1,4,01,140,1,2,265,1060
1661519817,1,01,1,4,01,140,1,6,50,200
1661519818,1,02,1,5,04,279,0,1,1,30
1661519818,1,02,1,5,03,284,0,1,244,2928
1661519818,1,02,1,4,04,194,1,2,500,1250
1661519818,1,02,1,4,03,098,1,1,20,840
1661519818,1,02,1,4,02,088,1,1,18,90
1661519818,1,02,1,4,01,140,1,6,50,200
1661519818,1,02,1,4,01,140,1,2,265,1060
1661519818,1,02,1,4,05,003,1,1,20,600
1661519818,1,02,1,4,05,003,1,6,3,90
1661519910,1,01,1,4,02,098,1,2,12,256
1661519910,1,01,1,4,03,194,1,2,3000,9000
1661519910,1,01,1,4,01,140,1,1,2440,12200
1661519910,1,01,1,4,02,098,1,1,268,8570
1661519910,1,01,1,4,01,140,1,2,60,210
1661519912,1,01,1,4,01,140,1,1,980,4900
1661519912,1,01,1,4,02,098,1,2,8,64
1661519912,1,01,1,4,02,098,1,1,152,1824
1661519912,1,01,1,4,03,194,1,2,500,1300
1661519912,1,01,1,4,01,140,1,2,20,70
1661550012,1,01,1,4,02,088,1,1,19,190
1661550218,1,01,2,5,01,250,0,1,3,360
1661550218,1,02,1,4,04,194,1,2,10000,30000
1661550218,1,02,1,4,03,200,1,2,8000,30400
1661550218,1,02,1,4,02,088,1,1,24,150
1661550218,1,02,1,4,01,140,1,2,336,1792
1661550218,1,02,1,4,01,140,1,1,114,608
1661550218,1,01,2,5,02,279,0,1,60,1920
1661550310,1,01,1,5,04,284,0,2,4725,56700
1661550310,1,01,1,4,01,200,1,2,9000,40500
1661550310,1,01,1,4,02,194,1,2,500,850
1661550904,1,01,2,9,01,559,0,1,288,14400
1661552506,1,02,1,5,02,279,0,6,1,40
1661552506,1,02,1,5,01,250,0,1,3,360
1661552506,1,02,1,5,02,279,0,1,14,574
1661552509,1,02,1,4,02,212,1,6,10,135
1661552509,1,02,1,4,02,212,1,1,20,270
1661552509,1,02,1,4,01,211,1,6,10,360
1661552509,1,02,1,4,01,211,1,1,20,750
1661552611,1,01,1,4,01,140,1,1,1340,9380
1661552611,1,01,1,4,01,140,1,2,500,3500
1661552611,1,01,1,4,01,140,1,6,160,1120
1661552611,1,01,1,4,02,088,1,1,36,216
1661552611,1,01,1,5,04,279,0,1,16,608
1661552613,1,06,2,5,01,263,0,6,2,200
1661552613,1,06,2,5,01,263,0,3,3,300
1661552613,1,06,2,5,01,263,0,1,20,2000
1661552613,1,06,2,4,03,088,1,1,20,120
1661552613,1,06,2,5,07,279,0,1,20,700
1661552613,1,06,2,4,01,140,1,2,1000,5000
1661552613,1,06,2,4,01,140,1,1,1000,5000
1661552613,1,06,2,5,07,279,0,2,16,560
1661552613,1,06,2,4,02,194,1,2,2000,8000
1661552615,1,01,1,5,09,284,0,2,1800,16200
1661552615,1,01,1,5,09,284,0,6,2700,24300
1661552615,1,01,1,5,08,279,0,2,29,864
1661552615,1,01,1,5,08,279,0,1,29,864
1661552615,1,01,1,5,07,254,0,1,2,800
1661552615,1,01,1,5,05,250,0,1,25,2000
1661552615,1,01,1,5,04,241,0,1,3,3000
1661552615,1,01,1,5,02,240,0,1,1,9000
1661552615,1,01,1,4,04,194,1,2,3000,9000
1661552615,1,01,1,4,02,098,1,1,75,1875
1661552615,1,01,1,4,01,140,1,1,8000,24000
1661552615,1,01,1,4,01,140,1,2,8000,24000
1661552701,1,01,1,4,02,088,1,1,40,240
1661552701,1,01,1,4,01,140,1,1,1000,7000
1661552702,1,01,1,4,02,088,1,1,30,180
1661552702,1,01,1,4,01,140,1,2,750,5250
1661552702,1,01,1,5,04,284,0,1,90,1080
1661552702,1,01,1,4,03,194,1,2,1000,4000
1661552702,1,01,1,4,01,140,1,1,750,5250
1661552704,1,02,1,5,04,279,0,2,4,144
1661552704,1,02,1,5,04,279,0,1,32,1296
1661552704,1,02,1,5,02,250,0,1,4,400
1661552704,1,02,1,5,01,241,0,1,1,800
1661552704,1,02,1,4,01,140,1,2,500,2250
1661552704,1,02,1,4,01,140,1,1,1500,6750
1661552704,1,02,1,4,02,194,1,2,1000,2500
1661552816,1,01,1,4,01,140,1,2,1000,5000
1661552816,1,01,1,4,01,140,1,1,1000,5000
1661552816,1,01,1,4,02,088,1,1,20,200
1661552816,1,01,1,4,04,194,1,2,1500,6000
1661552816,1,01,1,5,04,250,0,1,22,3300
1661552816,1,01,1,5,05,279,0,1,240,11520
1661552817,1,03,1,4,03,194,1,2,2000,9000
1661552817,1,03,1,5,02,284,0,1,180,1440
1661552817,1,03,1,5,03,250,0,1,6,480
1661552817,1,03,1,5,04,279,0,1,132,5280
1661552817,1,03,1,4,01,140,1,1,920,3680
1661552817,1,03,1,4,01,140,1,2,80,320
1661552817,1,03,1,4,02,088,1,1,70,280
1661552817,1,03,1,5,05,262,0,6,2,40
1661552818,1,01,1,5,01,250,0,1,10,1000
1661552818,1,01,1,4,04,194,1,2,8000,36000
1661552818,1,01,1,4,03,040,1,1,100,1000
1661552818,1,01,1,4,02,088,1,1,60,360
1661552818,1,03,2,5,03,240,0,6,1,7000
1661552818,1,01,1,4,01,140,1,1,750,8000
1661552818,1,01,1,4,01,140,1,2,375,4000
1661552818,1,03,2,5,02,284,0,1,600,6000
1661552818,1,01,1,5,04,251,0,1,1,150
1661552818,1,01,1,5,02,279,0,6,4,160
1661552818,1,01,1,5,02,279,0,1,236,9440
1661552819,1,02,1,4,01,140,1,1,300,1050
1661552819,1,02,1,4,01,140,1,2,700,2450
1661552819,1,02,1,4,02,088,1,1,30,90
1661552819,1,02,1,4,03,194,1,2,1000,3500
1661552819,1,02,1,5,03,250,0,1,10,800
1661552819,1,02,1,5,04,279,0,1,144,5760
1661552819,1,02,1,5,05,262,0,6,1,10
1661552820,1,01,1,4,01,140,1,1,750,3500
1661552820,1,01,1,4,01,140,1,2,750,3500
1661552820,1,01,1,4,02,194,1,2,3000,12000
1661552820,1,01,1,5,03,250,0,1,96,12480
1661552820,1,01,1,5,04,279,0,1,127,3810
1661616018,1,01,1,4,02,140,1,1,900,4500
1661616018,1,01,1,4,02,140,1,2,1000,5000
1661616018,1,01,1,4,02,140,1,6,100,500
1661616018,1,01,1,4,03,088,1,1,40,300
1661616018,1,01,1,5,04,284,0,6,495,3960
1661616018,1,01,1,4,04,194,1,2,2000,3000
1661616018,1,01,1,5,04,284,0,1,600,4800
1661616018,1,01,1,5,04,284,0,2,1095,8760
1661616018,1,01,1,4,03,088,1,6,40,300
1661616021,1,02,1,5,05,284,0,1,730,5840
1661616021,1,02,1,5,05,284,0,6,365,2920
1661616021,1,02,1,5,05,284,0,2,2552,20440
1661616021,1,02,1,4,03,194,1,2,15750,21000
1661616021,1,02,1,4,02,200,1,2,2000,9000
1661616021,1,02,1,4,01,215,1,2,2000,11000
1661616312,1,01,2,4,02,194,1,2,3000,10000
1661616314,1,01,1,4,03,194,1,6,3600,2100
1661616315,1,01,1,5,03,244,0,6,3,4500
1661616315,1,01,1,4,01,026,1,2,10000,20000
1661616315,1,01,1,4,04,194,1,2,6000,2800
1661616315,1,01,1,5,03,244,0,1,2,3000
1661616316,1,01,1,5,06,284,0,1,720,7200
1661616316,1,01,1,4,02,194,1,2,8400,4900
1661616316,1,01,1,4,02,194,1,6,8400,4900
1661616316,1,01,1,5,05,248,0,1,20,2000
1661616404,1,01,1,5,02,279,0,1,8,320
1661616907,1,01,1,4,01,140,1,2,1400,5600
1661616907,1,01,1,4,02,194,1,2,2500,5000
1661616907,1,01,1,4,01,140,1,6,200,800
1661616907,1,01,1,4,01,140,1,1,1200,4800
1661616908,1,01,1,4,01,140,1,1,2000,8000
1661616908,1,01,1,4,03,194,1,2,63000,126000
1661623213,1,01,1,5,01,244,0,1,2,1500
1661623213,1,01,1,5,03,283,0,1,2790,8370
1661623213,1,01,1,5,02,274,0,7,1,300
1661623217,1,01,1,4,08,088,1,1,34,240
1661623217,1,01,1,4,08,088,1,6,50,360
1661623217,1,01,1,4,04,040,1,2,6,48
1661623217,1,01,1,4,02,098,1,2,2,60
1661623217,1,01,1,4,02,098,1,1,48,1440
1661623217,1,01,1,4,01,140,1,7,320,1920
1661623217,1,01,1,4,01,140,1,6,40,240
1661623217,1,01,1,4,01,140,1,3,160,960
1661623217,1,01,1,4,01,140,1,2,40,240
1661623217,1,01,1,4,01,140,1,1,1940,11640
1661623217,1,01,1,4,10,194,1,2,2000,3000
1661623719,1,01,1,4,01,003,1,1,15,300
1661623719,1,01,1,4,04,194,1,2,1000,1500
