folioviv,foliohog,numren,id_trabajo,tipoact,clave,gasto
1760364203,1,02,1,5,C08,4200
1760364203,1,02,1,5,C00,4400
1760364203,1,01,1,5,C10,1380
1760364203,1,02,1,5,C10,200
1760364203,1,01,1,4,B02,3000
1760364203,1,01,1,4,B06,4800
1760364203,1,01,1,4,B07,2600
1760364203,1,01,1,4,B10,3500
1760364203,1,01,1,4,B11,1450
1760364203,1,01,1,4,B15,1440
1760364203,1,01,1,5,C00,1380
1760364513,1,01,1,4,B00,5500
1760364513,1,01,1,4,B07,2200
1760364513,1,01,1,4,B10,2500
1760364513,1,01,1,4,B11,800
1760364516,1,01,2,4,B02,2000
1760364516,1,01,2,4,B04,3000
1760364516,1,01,2,4,B06,9000
1760364516,1,01,2,4,B10,2600
1760364516,1,01,2,4,B11,700
1760364516,1,01,2,5,C00,500
1760364516,1,01,2,5,C10,500
1760364516,1,01,2,4,B00,17300
1760364619,1,01,1,4,B07,2000
1760364619,1,01,1,4,B06,800
1760364619,1,01,1,4,B02,1500
1760364619,1,01,1,4,B10,5400
1760364619,1,01,1,4,B15,1500
1760364619,1,01,1,5,C00,510
1760364619,1,01,1,5,C10,510
1760364619,1,01,1,4,B00,11200
1760364707,1,01,1,4,B07,14000
1760364707,1,01,1,4,B04,12000
1760364707,1,01,1,4,B02,16000
1760364707,1,01,1,4,B00,71800
1760364707,1,01,1,5,C11,1600
1760364707,1,01,1,5,C10,3000
1760364707,1,01,1,5,C09,2300
1760364707,1,01,1,4,B10,8000
1760364707,1,01,1,4,B11,6000
1760364707,1,01,1,4,B13,800
1760364707,1,01,1,4,B15,4000
1760364707,1,01,1,4,B18,11000
1760364707,1,01,1,5,C00,46900
1760364707,1,01,1,5,C07,16000
1760364707,1,01,1,5,C08,24000
1760364710,1,01,2,4,B00,9500
1760364710,1,01,2,4,B01,4000
1760364710,1,01,2,4,B10,4000
1760364710,1,01,2,4,B11,1500
1760364711,1,01,2,9,F06,460
1760364711,1,01,2,9,F02,3840
1760364711,1,01,2,9,F00,4300
1760384317,1,02,1,4,B00,138500
1760384317,1,02,1,4,B02,66000
1760384317,1,02,1,4,B06,5000
1760384317,1,02,1,4,B07,10000
1760384317,1,02,1,4,B10,40000
1760384317,1,02,1,4,B11,3000
1760384317,1,02,1,4,B15,14500
1760384318,1,01,1,4,B11,15000
1760384318,1,01,1,4,B10,75000
1760384318,1,01,1,4,B00,485120
1760384318,1,01,1,4,B01,75000
1760384318,1,01,1,4,B14,5000
1760384318,1,01,1,4,B06,20000
1760384318,1,01,1,4,B05,10000
1760384318,1,01,1,4,B15,285120
1760384410,1,04,1,4,B06,24800
1760384410,1,04,1,4,B00,46300
1760384410,1,04,1,4,B15,5000
1760384410,1,04,1,4,B11,1500
1760384410,1,04,1,4,B10,15000
1760384802,1,01,1,4,B10,200
1760384802,1,01,1,4,B00,1000
1760384802,1,01,1,4,B02,800
1760384804,1,03,2,4,B15,4000
1760384804,1,03,2,4,B10,800
1760384804,1,03,2,4,B04,800
1760384804,1,03,2,4,B02,2000
1760384804,1,03,2,4,B01,6000
1760384804,1,03,2,4,B00,14000
1760384804,1,03,2,4,B06,400
1760384911,1,01,2,4,B11,3400
1760384911,1,01,2,4,B00,6400
1760384911,1,01,2,4,B02,3000
1760384913,1,01,2,4,B11,1400
1760384913,1,01,2,4,B15,2400
1760384913,1,01,2,4,B10,4200
1760384913,1,01,2,4,B02,3400
1760384913,1,01,2,4,B00,11900
1760384913,1,01,2,4,B03,500
1760403608,1,01,1,4,B07,700
1760403608,1,01,2,6,D00,935
1760403608,1,01,2,6,D19,935
1760403608,1,01,1,4,B00,3400
1760403608,1,01,1,4,B11,500
1760403608,1,01,1,4,B10,2200
1760403610,1,01,2,4,B03,500
1760403610,1,01,2,5,C08,2000
1760403610,1,01,2,5,C02,1000
1760403610,1,01,2,5,C00,4500
1760403610,1,01,2,4,B15,3400
1760403610,1,01,2,4,B11,2000
1760403610,1,01,2,4,B10,4500
1760403610,1,01,2,4,B07,4000
1760403610,1,01,2,4,B02,7200
1760403610,1,01,2,4,B00,21600
1760403610,1,01,2,5,C10,1500
1760403611,1,02,1,5,C00,3650
1760403611,1,02,1,5,C08,3150
1760403611,1,02,1,5,C10,500
1760403612,1,01,1,4,B10,3500
1760403612,1,01,1,4,B02,1000
1760403612,1,01,1,4,B07,1500
1760403612,1,01,1,4,B00,6500
1760403612,1,01,1,4,B11,500
1760403814,1,02,2,4,B15,8000
1760403814,1,02,2,4,B11,2000
1760403814,1,02,2,4,B10,5000
1760403814,1,02,2,4,B07,1500
1760403814,1,02,2,4,B02,500
1760403814,1,02,2,4,B00,17000
1760403814,1,01,1,4,B15,15000
1760403814,1,01,1,4,B11,1000
1760403814,1,01,1,4,B10,980
1760403814,1,01,1,4,B07,2000
1760403814,1,01,1,4,B02,2400
1760403814,1,01,1,4,B00,29780
1760403814,1,01,1,4,B21,8400
1760432207,1,01,2,5,C08,1133
1760432207,1,01,2,5,C13,900
1760432207,1,01,2,5,C19,984
1760432207,1,01,2,5,C00,3017
1760432520,1,02,2,5,C08,1800
1760432520,1,02,2,5,C10,350
1760432520,1,02,2,5,C07,4500
1760432520,1,02,2,5,C00,6650
1760432521,1,02,1,5,C00,1060
1760432521,1,02,1,5,C08,400
1760432521,1,02,1,5,C07,660
1760432522,1,01,1,4,B00,5720
1760432522,1,01,1,4,B15,2400
1760432522,1,01,1,5,C00,4500
1760432522,1,01,1,5,C08,4000
1760432522,1,01,1,5,C10,500
1760432522,1,01,1,4,B10,1800
1760432522,1,01,1,4,B11,960
1760432522,1,01,1,4,B07,560
1800143201,1,01,1,4,B00,27900
1800143201,1,01,1,4,B06,4500
1800143201,1,01,1,4,B09,10800
1800143201,1,01,1,4,B11,1800
1800143201,1,01,1,4,B15,10800
1800257505,1,01,1,5,C04,800
1800257505,1,01,1,5,C06,72800
1800257505,1,01,1,5,C08,233040
1800257505,1,01,1,5,C10,15000
1800257505,1,01,1,5,C00,323670
1800257505,1,01,1,5,C19,2030
1800692303,1,01,1,4,B10,18900
1800692303,1,01,1,4,B15,160000
1800692303,1,01,1,4,B09,59500
1800692303,1,01,1,4,B06,40000
1800692303,1,01,1,4,B04,2239
1800692303,1,01,1,4,B02,72000
1800692303,1,01,1,4,B01,5895
1800692303,1,01,1,4,B00,358534
1800757401,1,01,2,4,B11,1600
1800757401,1,01,2,4,B15,5000
1800757401,1,01,2,4,B00,12800
1800757401,1,01,2,4,B07,1000
1800757401,1,01,2,4,B10,4000
1800757401,1,01,2,4,B06,1200
1800757403,1,01,2,4,B06,60
1800757403,1,01,2,4,B07,1200
1800757403,1,01,2,4,B00,1860
1800757403,1,01,2,4,B11,600
1800781706,1,01,2,5,C10,1560
1800781706,1,01,2,4,B00,2550
1800781706,1,01,1,9,F09,4845
1800781706,1,01,1,9,F06,8450
1800781706,1,01,1,9,F05,5600
1800781706,1,01,1,9,F03,1125
1800781706,1,01,1,9,F00,20020
1800781706,1,01,2,4,B02,750
1800781706,1,01,2,4,B07,450
1800781706,1,01,2,4,B10,100
1800781706,1,01,2,4,B11,450
1800781706,1,01,2,4,B15,800
1800781706,1,01,2,5,C00,35190
1800781706,1,01,2,5,C04,3400
1800781706,1,01,2,5,C06,24000
1800781706,1,01,2,5,C11,3000
1800781706,1,01,2,5,C09,800
1800781706,1,01,2,5,C08,2430
1801028002,1,01,2,4,B02,20000
1801028002,1,01,2,4,B07,6000
1801028002,1,01,2,4,B15,4800
1801028002,1,01,2,4,B09,7200
1801028002,1,01,2,4,B10,2000
1801028002,1,01,2,4,B03,5000
1801028002,1,01,2,4,B06,12000
1801028002,1,01,2,4,B00,60000
1801028002,1,01,2,4,B11,3000
1801028215,1,01,1,9,F00,900
1801028215,1,01,1,9,F03,400
1801028215,1,01,1,9,F05,200
1801028215,1,01,1,9,F06,100
1801028215,1,01,1,9,F14,200
1801028724,1,01,1,5,C18,50
1801028724,1,01,1,5,C10,880
1801028724,1,01,1,5,C06,3120
1801028724,1,01,1,5,C01,4000
1801028724,1,01,1,5,C00,8850
1801028724,1,01,1,5,C08,800
1801064003,1,03,1,4,B10,150
1801064003,1,03,1,4,B11,200
1801064003,1,03,1,4,B00,350
1801067420,1,01,1,4,B11,6000
1801067420,1,01,1,4,B15,1500
1801067420,1,01,1,4,B10,25000
1801067420,1,01,1,4,B06,36500
1801067420,1,01,1,4,B02,3000
1801067420,1,01,1,4,B00,72000
1801067509,1,01,1,4,B02,9000
1801067509,1,01,1,4,B00,30800
1801067509,1,01,1,4,B07,4800
1801067509,1,01,1,4,B10,13000
1801067509,1,01,1,4,B11,4000
1801067509,1,01,1,5,C00,31840
1801067509,1,01,1,5,C08,21840
1801067509,1,01,1,5,C10,10000
1801106522,1,02,1,4,B10,1000
1801106522,1,02,1,4,B00,2260
1801106522,1,02,1,4,B01,1260
1801129006,1,01,2,4,B10,240
1801129006,1,01,2,4,B00,240
1801140205,1,01,1,4,B04,1100
1801140205,1,01,1,4,B06,1000
1801140205,1,01,1,4,B00,101700
1801140205,1,01,1,4,B15,56700
1801140205,1,01,1,4,B10,16000
1801140205,1,01,1,4,B11,24000
1801140205,1,01,1,4,B12,2000
1801140205,1,01,1,4,B13,900
1801153501,1,01,1,4,B16,20000
1801153501,1,01,1,4,B11,6000
1801153501,1,01,1,4,B10,17000
1801153501,1,01,1,4,B06,1500
1801153501,1,01,1,4,B03,30000
1801153501,1,01,1,4,B00,99500
1801153501,1,01,1,4,B15,25000
1801181806,1,01,2,4,B11,1000
1801181806,1,01,2,4,B05,1000
1801181806,1,01,2,4,B10,2000
1801181806,1,01,2,4,B00,15000
1801181806,1,01,2,4,B04,3500
1801181806,1,01,2,4,B06,6000
1801181806,1,01,2,4,B07,1500
1801198403,1,02,2,4,B07,300
1801198403,1,02,2,4,B00,300
1801243023,1,01,1,4,B02,3200
1801243023,1,01,1,4,B09,8000
1801243023,1,01,1,4,B10,5000
1801243023,1,01,1,4,B11,5000
1801243023,1,01,1,4,B15,18000
1801243023,1,01,1,4,B00,65000
1801243023,1,01,1,4,B07,7800
1801243023,1,01,1,4,B03,3000
1801243023,1,01,1,4,B06,15000
1801267024,1,02,2,5,C01,42000
1801267024,1,02,2,5,C00,42900
1801267024,1,01,2,5,C08,36000
1801267024,1,02,2,5,C10,900
1801267024,1,01,2,5,C00,36000
1801267918,1,01,1,5,C10,700
1801267918,1,01,1,5,C09,800
1801267918,1,01,1,5,C00,1500
1801267918,1,01,1,4,B15,25000
1801267918,1,01,1,4,B11,1000
1801267918,1,01,1,4,B06,7200
1801267918,1,01,1,4,B04,10000
1801267918,1,01,1,4,B02,4000
1801267918,1,01,1,4,B00,50200
1801267918,1,01,1,4,B01,3000
1801281511,1,01,1,4,B11,2000
1801281511,1,01,1,4,B10,5600
1801281511,1,01,1,4,B09,10000
1801281511,1,01,1,4,B07,10500
1801281511,1,01,1,4,B06,5000
1801281511,1,01,1,4,B15,13000
1801281511,1,01,1,4,B04,4700
1801281511,1,01,1,4,B03,25200
1801281511,1,01,1,4,B02,7500
1801281511,1,01,1,4,B00,85000
1801281511,1,01,1,4,B05,1500
1801343719,1,02,2,5,C08,1200
1801343719,1,02,2,5,C00,1200
1801343719,1,01,1,6,D05,2400
1801343719,1,01,1,6,D00,2400
1801348904,1,02,1,5,C10,3000
1801348904,1,02,1,5,C13,56700
1801348904,1,02,1,4,B00,36900
1801348904,1,02,1,4,B02,5200
1801348904,1,02,1,4,B06,7500
1801348904,1,02,1,4,B07,7400
1801348904,1,02,1,4,B10,6500
1801348904,1,02,1,4,B11,2800
1801348904,1,02,1,4,B15,7500
1801348904,1,02,1,5,C00,144220
1801348904,1,02,1,5,C06,57600
1801348904,1,02,1,5,C08,25920
1801348904,1,02,1,5,C09,1000
1801393023,1,01,1,5,C08,2000
1801393023,1,01,1,5,C00,2000
1801393023,1,01,1,4,B00,12500
1801393023,1,01,1,4,B02,5000
1801393023,1,01,1,4,B07,2000
1801393023,1,01,1,4,B09,3000
1801393023,1,01,1,4,B10,1500
1801393023,1,01,1,4,B11,1000
1801393212,1,01,1,4,B15,6000
1801393212,1,01,1,4,B00,50000
1801393212,1,01,1,4,B02,7000
1801393212,1,01,1,4,B06,3000
1801393212,1,01,1,4,B07,10000
1801393212,1,01,1,4,B10,24000
1801413709,1,02,1,4,B09,400
1801413709,1,02,1,4,B00,400
1801413717,1,01,2,5,C07,6000
1801413717,1,01,2,5,C08,2000
1801413717,1,01,2,5,C03,600
1801413717,1,01,2,5,C00,8800
1801413717,1,01,2,5,C09,200
1801431315,1,01,2,5,C00,4560
1801431315,1,01,2,5,C08,4560
1801431323,1,02,1,5,C08,1050
1801431323,1,02,1,5,C00,1150
1801431323,1,02,1,5,C10,100
1801488217,1,01,1,5,C10,1000
1801488217,1,01,1,5,C00,235360
1801488217,1,01,1,5,C08,191400
1801488217,1,01,1,5,C06,42960
1801488503,1,01,1,5,C06,26000
1801488503,1,01,1,5,C00,80250
1801488503,1,01,1,5,C10,2250
1801488503,1,01,1,5,C08,52000
1801488624,1,01,1,4,B11,9000
1801488624,1,01,1,4,B10,8700
1801488624,1,01,1,4,B03,28000
1801488624,1,01,1,4,B00,138565
1801488624,1,01,1,4,B02,10000
1801488624,1,01,1,4,B15,58000
1801488624,1,01,1,4,B16,2115
1801488624,1,01,1,4,B17,6000
1801488624,1,01,1,4,B18,15000
1801488624,1,01,1,4,B19,1750
1801532201,1,01,1,4,B12,200
1801532201,1,01,1,4,B15,20000
1801532201,1,01,1,4,B04,10000
1801532201,1,01,1,5,C00,2000
1801532201,1,01,1,5,C10,2000
1801532201,1,01,1,4,B01,42500
1801532201,1,01,1,4,B00,272700
1801532201,1,01,1,4,B05,20000
1801532201,1,01,1,4,B06,50000
1801532201,1,01,1,4,B09,10000
1801532201,1,01,1,4,B10,70000
1801532201,1,01,1,4,B11,50000
1801613316,1,01,2,4,B06,4800
1801613316,1,01,2,4,B11,1750
1801613316,1,01,2,4,B15,9000
1801613316,1,01,2,4,B00,29250
1801613316,1,01,2,4,B02,13700
1801613406,1,01,2,5,C00,2880
1801613406,1,01,2,5,C08,2880
1801613410,1,02,1,5,C00,4920
1801613410,1,02,1,5,C08,4920
1801613414,1,01,2,4,B11,1500
1801613414,1,01,2,4,B00,65000
1801613414,1,01,2,4,B02,14500
1801613414,1,01,2,4,B06,15000
1801613414,1,01,2,4,B13,300
1801613414,1,01,2,4,B21,2700
1801613414,1,01,2,4,B15,31000
1801613813,1,01,2,5,C10,700
1801613813,1,01,2,5,C09,400
1801613813,1,01,2,5,C08,24000
1801613813,1,01,2,5,C07,12000
1801613813,1,01,2,5,C00,37100
1801613821,1,01,1,5,C00,1152
1801613821,1,01,1,5,C08,1152
1801613907,1,01,2,5,C08,2000
1801613907,1,01,2,5,C02,2000
1801613907,1,01,2,5,C00,4080
1801613907,1,01,2,5,C10,80
1801613923,1,01,1,4,B01,100000
1801613923,1,01,1,4,B00,452000
1801613923,1,01,1,4,B21,6000
1801613923,1,01,1,4,B15,46000
1801613923,1,01,1,4,B18,30000
1801613923,1,01,1,4,B02,60000
1801613923,1,01,1,4,B06,20000
1801613923,1,01,1,4,B11,60000
1801613923,1,01,1,4,B10,40000
1801613923,1,01,1,4,B09,90000
1801616009,1,01,2,5,C00,17920
1801616009,1,01,2,5,C02,130
1801616009,1,01,2,5,C07,12000
1801616009,1,01,2,5,C08,5600
1801616009,1,01,2,5,C10,190
1801616017,1,02,2,5,C07,154
1801616017,1,02,2,5,C08,1680
1801616017,1,02,2,5,C10,75
1801616017,1,03,1,4,B00,65900
1801616017,1,03,1,4,B01,9000
1801616017,1,03,1,4,B02,2100
1801616017,1,03,1,4,B07,2800
1801616017,1,03,1,4,B09,8000
1801616017,1,03,1,4,B10,15000
1801616017,1,03,1,4,B11,5000
1801616017,1,03,1,4,B15,24000
1801616017,1,02,2,5,C00,1909
1801616202,1,01,1,4,B06,8000
1801616202,1,01,1,4,B00,118500
1801616202,1,01,1,5,C10,1500
1801616202,1,01,1,5,C08,7920
1801616202,1,01,1,5,C06,24000
1801616202,1,01,1,5,C19,4000
1801616202,1,01,1,5,C13,40000
1801616202,1,01,1,4,B02,7500
1801616202,1,01,1,5,C11,2000
1801616202,1,01,1,4,B09,7000
1801616202,1,01,1,4,B11,6000
1801616202,1,01,1,4,B15,90000
1801616202,1,01,1,5,C00,79420
1801616218,1,01,2,4,B15,2500
1801616218,1,01,2,4,B11,390
1801616218,1,01,2,4,B06,1200
1801616218,1,01,2,4,B02,3200
1801616218,1,01,2,4,B00,7290
1801616222,1,01,2,4,B15,16000
1801616222,1,01,2,4,B13,160
1801616222,1,01,2,4,B11,2960
1801616222,1,01,2,4,B09,7500
1801616222,1,01,2,4,B07,20000
1801616222,1,01,2,4,B00,67620
1801616222,1,01,2,4,B02,5000
1801616222,1,01,2,4,B06,16000
1801616516,1,01,1,5,C12,250
1801616516,1,01,1,5,C10,500
1801616516,1,01,1,5,C09,500
1801616516,1,01,1,5,C01,7000
1801616516,1,01,1,4,B00,48800
1801616516,1,01,1,5,C19,12280
1801616516,1,01,1,4,B07,600
1801616516,1,01,1,4,B11,8000
1801616516,1,01,1,4,B15,3700
1801616516,1,01,1,4,B21,500
1801616516,1,01,1,5,C00,20530
1801616516,1,01,1,4,B02,36000
1801644605,1,03,2,4,B09,12000
1801644605,1,03,2,4,B10,3000
1801644605,1,03,2,4,B11,1500
1801644605,1,03,2,4,B15,6000
1801644605,1,03,2,4,B00,49500
1801644605,1,03,2,4,B02,20000
1801644605,1,03,2,4,B06,2000
1801644605,1,03,2,4,B07,5000
1801644814,1,01,1,4,B11,6000
1801644814,1,01,1,5,C00,800
1801644814,1,01,1,4,B09,4000
1801644814,1,01,1,4,B06,15000
1801644814,1,01,1,4,B00,42200
1801644814,1,01,1,4,B15,10000
1801644814,1,01,1,4,B10,7200
1801644814,1,01,1,5,C09,800
1801644818,1,02,2,9,F06,125
1801644818,1,02,2,9,F00,125
1801651215,1,01,2,4,B06,1600
1801651215,1,01,2,4,B15,750
1801651215,1,01,2,4,B01,4500
1801651215,1,01,2,4,B00,12850
1801651215,1,01,2,4,B10,600
1801651215,1,01,2,4,B11,4800
1801651215,1,01,2,4,B02,600
1801690513,1,01,1,4,B10,30000
1801690513,1,01,1,4,B09,7000
1801690513,1,01,1,4,B07,31450
1801690513,1,01,1,4,B06,5000
1801690513,1,01,1,4,B03,5100
1801690513,1,01,1,4,B02,150000
1801690513,1,01,1,4,B00,239550
1801690513,1,01,1,4,B18,6000
1801690513,1,01,1,4,B15,5000
1801690610,1,01,1,5,C13,3000
1801690610,1,01,1,4,B03,3000
1801690610,1,01,1,4,B06,2000
1801690610,1,01,1,4,B07,9000
1801690610,1,01,1,4,B10,9000
1801690610,1,01,1,4,B02,22000
1801690610,1,01,1,4,B00,48000
1801690610,1,01,1,5,C10,600
1801690610,1,01,1,5,C01,20000
1801690610,1,01,1,5,C00,23600
1801690610,1,01,1,4,B11,3000
1801690815,1,03,1,9,F05,3200
1801690815,1,03,1,9,F00,6300
1801690815,1,01,1,9,F06,2100
1801690815,1,01,1,9,F05,11520
1801690815,1,01,1,9,F03,1500
1801690815,1,01,1,9,F00,15120
1801690815,1,03,1,9,F17,1600
1801690815,1,03,1,9,F06,1500
1801690819,1,01,1,5,C19,640
1801690819,1,01,1,5,C11,300
1801690819,1,01,1,5,C00,51940
1801690819,1,01,1,5,C01,30000
1801690819,1,01,1,5,C06,10000
1801690819,1,01,1,5,C10,6000
1801690819,1,01,1,5,C13,5000
1801697719,1,01,1,4,B18,10000
1801697719,1,01,1,4,B15,25000
1801697719,1,01,1,4,B21,40000
1801697719,1,01,1,4,B02,12000
1801697719,1,01,1,4,B03,2000
1801697719,1,01,1,4,B06,13600
1801697719,1,01,1,4,B07,14025
1801697719,1,01,1,4,B09,5000
1801697719,1,01,1,4,B10,30000
1801697719,1,01,1,4,B11,7000
1801697719,1,01,1,4,B00,158625
1801701609,1,01,1,4,B15,4500
1801701609,1,01,1,4,B00,28700
1801701609,1,01,1,4,B06,7200
1801701609,1,01,1,4,B09,6000
1801701609,1,01,1,4,B10,8000
1801701609,1,01,1,4,B11,3000
1801701806,1,01,1,4,B11,3000
1801701806,1,01,1,4,B06,4000
1801701806,1,01,1,4,B05,5000
1801701806,1,01,1,4,B04,20
1801701806,1,01,1,4,B00,12020
1801701806,1,02,1,4,B00,50
1801701806,1,02,1,4,B21,50
1801701822,1,02,1,4,B11,130
1801701822,1,02,1,4,B10,450
1801701822,1,02,1,4,B07,140
1801701822,1,02,1,4,B00,720
1801701822,1,02,1,5,C10,500
1801701822,1,02,1,5,C00,12300
1801701822,1,02,1,5,C08,1800
1801701822,1,02,1,5,C07,10000
1801701904,1,01,2,4,B10,300
1801701904,1,01,2,4,B00,300
1801710206,1,01,2,4,B15,48000
1801710206,1,01,2,4,B11,5000
1801710206,1,01,2,4,B10,12000
1801710206,1,01,2,4,B07,16000
1801710206,1,01,2,4,B00,93000
1801710206,1,01,2,4,B06,12000
1801724002,1,01,2,4,B02,6000
1801724002,1,01,2,4,B07,7350
1801724002,1,01,2,4,B09,2000
1801724002,1,01,2,4,B10,5000
1801724002,1,01,2,4,B11,1500
1801724002,1,01,2,4,B00,22150
1801724002,1,01,2,4,B15,300
1801724309,1,01,1,4,B10,30000
1801724309,1,01,1,4,B09,3600
1801724309,1,01,1,4,B07,15000
1801724309,1,01,1,4,B02,10000
1801724309,1,01,1,4,B00,68600
1801724309,1,01,1,4,B11,10000
1801724708,1,01,1,5,C08,20000
1801724708,1,01,1,5,C10,15000
1801724708,1,01,1,4,B11,2000
1801724708,1,01,1,5,C00,116500
1801724708,1,01,1,5,C01,30000
1801724708,1,01,1,5,C04,15000
1801724708,1,01,1,5,C06,36500
1801724708,1,01,1,4,B00,56300
1801724708,1,01,1,4,B02,10000
1801724708,1,01,1,4,B06,30000
1801724708,1,01,1,4,B07,4000
1801724708,1,01,1,4,B09,2300
1801724708,1,01,1,4,B10,8000
1801747901,1,02,1,9,F00,2000
1801747901,1,02,1,9,F06,2000
1801759023,1,01,1,9,F00,185750
1801759023,1,01,1,9,F11,76750
1801759023,1,01,1,9,F06,28000
1801759023,1,01,1,9,F05,73500
1801759023,1,01,1,9,F04,7500
1801759220,1,02,1,5,C10,240
1801759220,1,02,1,5,C00,1840
1801759220,1,02,1,5,C08,1600
1801771012,1,01,1,4,B10,200
1801771012,1,01,1,4,B00,200
1801781608,1,01,1,9,F03,1000
1801781608,1,01,1,9,F05,6450
1801781608,1,01,1,9,F00,7450
1801781710,1,02,2,5,C00,5091
1801781710,1,02,2,5,C08,2000
1801781710,1,02,2,5,C19,3091
1801811911,1,01,1,4,B00,14600
1801811911,1,01,1,4,B09,2600
1801811911,1,01,1,4,B02,12000
1860003509,1,01,2,4,B06,500
1860003509,1,01,2,4,B07,4500
1860003509,1,01,2,4,B10,600
1860003509,1,01,2,4,B11,1100
1860003509,1,01,2,4,B15,1200
1860003509,1,01,2,4,B19,1511
1860003509,1,01,2,4,B00,12611
1860003509,1,01,2,4,B02,3200
1860003512,1,02,2,4,B11,15
1860003512,1,02,2,4,B00,215
1860003512,1,02,2,4,B09,200
1860003614,1,02,1,5,C00,3285
1860003614,1,02,1,5,C08,3285
1860003615,1,01,2,4,B09,360
1860003615,1,01,2,4,B00,360
1860003618,1,01,1,4,B09,150
1860003618,1,01,1,4,B00,150
1860003701,1,01,1,4,B11,70
1860003701,1,01,1,5,C10,156
1860003701,1,01,1,5,C08,4182
1860003701,1,01,1,5,C00,4338
1860003701,1,01,1,4,B00,70
1860003703,1,01,1,4,B00,380
1860003703,1,01,1,4,B09,380
1860003704,1,01,1,4,B00,58600
1860003704,1,01,1,4,B11,15400
1860003704,1,01,1,4,B10,7200
1860003704,1,01,1,4,B07,9000
1860003704,1,01,1,4,B06,3000
1860003704,1,01,1,4,B02,24000
1860003820,1,01,2,4,B09,40
1860003820,1,01,2,4,B00,40
1860003821,1,02,1,4,B00,30
1860003821,1,02,1,4,B09,30
1860003821,1,01,2,5,C08,3600
1860003821,1,02,1,5,C00,1575
1860003821,1,02,1,5,C08,1575
1860003821,1,01,2,5,C00,3600
1860004021,1,01,2,4,B00,21300
1860004021,1,01,2,4,B03,1800
1860004021,1,01,2,4,B15,7200
1860004021,1,01,2,4,B02,3200
1860004021,1,01,2,4,B07,2700
1860004021,1,01,2,4,B09,2000
1860004021,1,01,2,4,B10,2000
1860004021,1,01,2,4,B11,2000
1860004021,1,01,2,4,B13,400
1860004022,1,01,2,4,B00,20100
1860004022,1,01,2,4,B11,400
1860004022,1,01,2,4,B06,2000
1860004022,1,01,2,4,B09,1000
1860004022,1,01,2,4,B10,2000
1860004022,1,01,2,4,B03,1700
1860004022,1,01,2,4,B01,10000
1860004022,1,01,2,4,B15,3000
1860004401,1,01,1,4,B11,11000
1860004401,1,01,1,4,B15,10200
1860004401,1,01,1,4,B18,2000
1860004401,1,01,1,5,C00,44500
1860004401,1,01,1,5,C01,15000
1860004401,1,01,1,5,C03,2400
1860004401,1,01,1,5,C13,26500
1860004401,1,01,1,4,B07,5600
1860004401,1,01,1,4,B03,2600
1860004401,1,01,1,4,B02,15200
1860004401,1,01,1,4,B00,52600
1860004401,1,01,1,5,C10,600
1860004401,1,01,1,4,B10,6000
1860016201,1,01,1,5,C00,1152
1860016201,1,01,1,5,C08,1152
1860016516,1,01,2,4,B10,300
1860016516,1,01,2,4,B11,50
1860016516,1,01,2,4,B00,350
1860016621,1,01,2,5,C11,2000
1860016621,1,01,2,5,C08,5000
1860016621,1,01,2,5,C09,2000
1860016621,1,01,2,5,C00,9000
1860016623,1,03,2,4,B02,15000
1860016623,1,03,2,4,B03,3000
1860016623,1,03,2,4,B07,12000
1860016623,1,03,2,4,B01,6000
1860016623,1,03,2,4,B06,3000
1860016623,1,03,2,4,B11,2000
1860016623,1,03,2,4,B10,15000
1860016623,1,03,2,4,B00,56000
1860040609,1,01,1,4,B00,50000
1860040609,1,01,1,4,B11,10000
1860040609,1,01,1,4,B10,30000
1860040609,1,01,1,4,B06,10000
1860067320,1,01,2,9,F05,5340
1860067320,1,01,2,9,F06,580
1860067320,1,01,2,9,F09,2000
1860067320,1,01,2,9,F00,8620
1860067320,1,01,2,9,F01,700
1860067322,1,01,2,9,F09,2900
1860067322,1,01,2,9,F06,1500
1860067322,1,01,2,9,F00,12100
1860067322,1,01,2,9,F05,7200
1860067322,1,01,2,9,F03,500
1860067407,1,01,2,9,F05,12322
1860067407,1,01,2,9,F00,14682
1860067407,1,01,2,9,F09,2360
1860067410,1,01,1,4,B09,7500
1860067410,1,01,1,4,B07,5100
1860067410,1,01,1,4,B02,7400
1860067410,1,01,1,4,B10,6300
1860067410,1,01,1,4,B00,26300
1860067801,1,01,1,4,B10,2000
1860067801,1,01,1,4,B07,1600
1860067801,1,01,1,4,B02,1400
1860067801,1,01,1,4,B00,10600
1860067801,1,02,1,5,C08,1000
1860067801,1,02,1,5,C07,600
1860067801,1,02,1,5,C00,1600
1860067801,1,01,1,4,B11,3000
1860067801,1,01,1,4,B15,2600
1860067916,1,01,1,4,B10,2500
1860067916,1,01,1,4,B00,9700
1860067916,1,01,1,4,B02,5000
1860067916,1,01,1,4,B03,200
1860067916,1,01,1,4,B11,2000
1860067917,1,02,1,4,B00,59000
1860067917,1,02,1,4,B01,12000
1860067917,1,02,1,4,B06,24000
1860067917,1,02,1,4,B07,9000
1860067917,1,02,1,4,B11,5000
1860067917,1,02,1,4,B10,9000
1860073006,1,01,2,5,C00,800
1860073006,1,01,2,5,C08,800
1860073208,1,01,2,9,F05,420
1860073208,1,01,2,9,F00,420
1860073211,1,01,1,4,B06,20000
1860073211,1,01,1,4,B07,15000
